Tweets,Username,Created_at,User location
"RT @misaking823 Today's dessert🍉🌈☀️

#fruit #fruitarian #watermelon 
#すいか #すいか大好き #すいかアート 
#西瓜 #summer #なつやすみ… https://t.co/9RwZqXJrxU",schuetler777,8/19/2019 20:44,"Amsterdam, Niederlande"
"RT @BoyesStores: #WIN! With Boyes

☀️ Summer Travel Essentials Bundle ☀️

FOLLOW us RETWEET this post COMMENT #SummerTravel

Full T&amp;Cs ➡️ h…",taitanique,8/19/2019 20:39,"South East, England"
"RT @BoyesStores: #WIN! With Boyes

☀️ Summer Travel Essentials Bundle ☀️

FOLLOW us RETWEET this post COMMENT #SummerTravel

Full T&amp;Cs ➡️ h…",tubbssnomore,8/19/2019 20:37,Rotherham
"RT @BoyesStores: #WIN! With Boyes

☀️ Summer Travel Essentials Bundle ☀️

FOLLOW us RETWEET this post COMMENT #SummerTravel

Full T&amp;Cs ➡️ h…",Crystal_86_,8/19/2019 20:34,UK
TALLBOY TUESDAY // HAPPY HOUR -#summer #Dallasvacation #summerbars #BEER #BREW #beerlover #lovebeer #beergarden… https://t.co/iWj8gTcZdD,backyarddtx,8/19/2019 20:32,"Dallas, TX"
"Want to take your four-legged best friend with you on #summervacation? From @tugoinsurance, here are the best… https://t.co/aaHufw0y7W",Allwestins,8/19/2019 20:25,"Vancouver, British Columbia"
RT @CDHraiders: Hope you're enjoying the last week of #summervacation! We can't wait to see everyone next week! #backtoschool,KOTASEK,8/19/2019 20:24,⛳️Got1⛳️ 
"RT @BoyesStores: #WIN! With Boyes

☀️ Summer Travel Essentials Bundle ☀️

FOLLOW us RETWEET this post COMMENT #SummerTravel

Full T&amp;Cs ➡️ h…",leannemaba,8/19/2019 20:19,Cornwall
Editing two YouTube vlogs today I’ll be dropping our camping Vlog tonight link to our family Vlog channel in my bio… https://t.co/j7M0DxwIGn,BRFamTv,8/19/2019 20:13,"California, USA"
RT @bottledchicago: BURGER AND BEER // HAPPY HOUR #chicagohappyhour #chicagorestaurants #chicagobars #Chicagohappyhour #bottledblondechicag…,BeerAndPizzaDay,8/19/2019 20:01,"Right here, baby."
"Where would you go for vacation at the end of the summer? 
·
·
·
·
·
·
#halinamadewithlove #nikkichuhome #summer… https://t.co/uT4ip8d10k",halinawithlove,8/19/2019 20:00,
This cutie just got his @airtransat #kidsclub package in the mail and he couldn't be happier! 😃 We're off to Europe… https://t.co/jcS6mumoAt,carryonwithkids,8/19/2019 19:57,
BURGER AND BEER // HAPPY HOUR #chicagohappyhour #chicagorestaurants #chicagobars #Chicagohappyhour… https://t.co/TgtPS1RL6I,bottledchicago,8/19/2019 19:47,"504 N. Wells St. Chicago, Il"
A summer gift from aunt to niece and nephews. All children must read it as their very first guidance to science fic… https://t.co/AyBLSIiXhA,okadaic,8/19/2019 19:45,"Manhattan, NY"
"RT @BoyesStores: #WIN! With Boyes

☀️ Summer Travel Essentials Bundle ☀️

FOLLOW us RETWEET this post COMMENT #SummerTravel

Full T&amp;Cs ➡️ h…",widdlywoo,8/19/2019 19:25,
"The dog days of summer. 
#summervacation https://t.co/nmdQX4xsQp https://t.co/6OQ14aPQN6",MandaPantsD,8/19/2019 19:25,Toronto
"RT @BoyesStores: #WIN! With Boyes

☀️ Summer Travel Essentials Bundle ☀️

FOLLOW us RETWEET this post COMMENT #SummerTravel

Full T&amp;Cs ➡️ h…",Clairealf,8/19/2019 19:18,Swansea
"Going on vacation with kids to a cottage is tiring AF. So much laundry, shopping, &amp; packing to do. I’m exhausted &amp;… https://t.co/SvNnhGlVEg",wylliecoyote12,8/19/2019 19:13,Canada
Hope you're enjoying the last week of #summervacation! We can't wait to see everyone next week! #backtoschool,CDHraiders,8/19/2019 19:11,"St Paul, MN"
Get these in before school starts! https://t.co/Cf10lDMOhY  #Summer #SummerVacation #SummerFun,HarltonEmpire,8/19/2019 19:10,Toronto
@doublegearsys Or perhaps you would like to see the inn run by my mother in #NewBrunswick where I am currently stay… https://t.co/S8RBXorScq,Novaura2018,8/19/2019 18:55,"Kitchener, Ontario"
RT @KarenCookPhotos: There is still time to visit #PEI before you head #backtowork or #backtoschool ! https://t.co/FlrWFEQLWg  #summervacat…,vsorochuk1,8/19/2019 18:55,http://vsorochuk.wixsite.com/v
"RT @BoyesStores: #WIN! With Boyes

☀️ Summer Travel Essentials Bundle ☀️

FOLLOW us RETWEET this post COMMENT #SummerTravel

Full T&amp;Cs ➡️ h…",Cc97X,8/19/2019 18:52,United Kingdom
I could eat jamon iberico every day for the rest of my life. #spain #goodeats #summervacation #urbaneats #gay… https://t.co/SMS1mXibQ0,TheWayfinder,8/19/2019 18:51,"New York, New Jersey"
"RT @MJLaBeff: I’m somewhere on the beach this week in San Diego! Sorry if I missed you today, but I’ve gone beaching 🏖 Catch ya tomorrow 🐟…",PennilessScribe,8/19/2019 18:50,"Vancouver, Canada"
"RT @MJLaBeff: I’m somewhere on the beach this week in San Diego! Sorry if I missed you today, but I’ve gone beaching 🏖 Catch ya tomorrow 🐟…",WeissJsw819,8/19/2019 18:48,New York City
RT @KarenCookPhotos: There is still time to visit #PEI before you head #backtowork or #backtoschool ! https://t.co/FlrWFEQLWg  #summervacat…,TerryIKON,8/19/2019 18:47,"Stockton, California"
"RT @BoyesStores: #WIN! With Boyes

☀️ Summer Travel Essentials Bundle ☀️

FOLLOW us RETWEET this post COMMENT #SummerTravel

Full T&amp;Cs ➡️ h…",oyeciR,8/19/2019 18:46,United Kingdom
"Eat. Sleep. Beach. Repeat. 🏖

#summervibes #summervacation #cotedazur #southoffrance #zara #beachlife #visitfrance… https://t.co/LI975xxruX",PetraCupcake,8/19/2019 18:44,Belgium
"Street scene in the old Jewish quarter of Sevilla. #gaytravel #spain #summervacation #instagay #gay @ Seville, Spain https://t.co/DZOsNvxafU",TheWayfinder,8/19/2019 18:39,"New York, New Jersey"
"RT @MJLaBeff: I’m somewhere on the beach this week in San Diego! Sorry if I missed you today, but I’ve gone beaching 🏖 Catch ya tomorrow 🐟…",JanRomes,8/19/2019 18:38,Ohio
"RT @BoyesStores: #WIN! With Boyes

☀️ Summer Travel Essentials Bundle ☀️

FOLLOW us RETWEET this post COMMENT #SummerTravel

Full T&amp;Cs ➡️ h…",kellye1984,8/19/2019 18:28,"England, United Kingdom"
First workday after summervacation today. AND first day of my latest no-sugar-regime. It went surprisingly good.,Angelus_1,8/19/2019 18:27,"Stockholm, Sverige"
ME: in denial that summer is mostly over and I have written only a tiny fraction of an unrealistically ambitious re… https://t.co/qLfHsBlKRC,dude_crooks,8/19/2019 18:25,"Irvine, CA"
"She gets it from her Mama. 

#StartEmYoung #summervacation https://t.co/Z7FAIyPRRW",karenvaites,8/19/2019 18:22,NYC
"I think I made an Anglophile this summer, y’all!

Here, at Windsor Castle.
#SummerVacation https://t.co/khDzLUXtSN",karenvaites,8/19/2019 18:20,NYC
"RT @BoyesStores: #WIN! With Boyes

☀️ Summer Travel Essentials Bundle ☀️

FOLLOW us RETWEET this post COMMENT #SummerTravel

Full T&amp;Cs ➡️ h…",HunnyBunnyKids,8/19/2019 18:12,"South West, England"
"RT @101_UPDATE: [IG] STARSHIPZ update translation:

[#STARSHIPZ]
#seushipz #hamwonjin 🚀
#seushipzsummervacation surprise reveal ☀️🏖 check h…",HoangThiThuHa20,8/19/2019 18:05,
RT @HubVacation: Not too late to take a trip before summer is over! #vacationandtravelhub.com #Travel #trip #vacation #VACAY #booking #take…,HubVacation,8/19/2019 18:01,
"RT @MJLaBeff: I’m somewhere on the beach this week in San Diego! Sorry if I missed you today, but I’ve gone beaching 🏖 Catch ya tomorrow 🐟…",CNamdhari,8/19/2019 17:50,"Johannesburg, South Africa"
The remarkable centerpiece of the 1929 international exposition in Sevilla #architecture #historytravel #spain… https://t.co/HflaOAF3OJ,TheWayfinder,8/19/2019 17:43,"New York, New Jersey"
"RT @DawnWhiteNews: Where do you like to go on #vacation?
We just got back from a one-week vacation in @OceanCity_MD with lots of beach, poo…",Dianne_kitkat,8/19/2019 17:36,
Our vaca spot is @rehoboth_beach DL #SummerVacation welcome back https://t.co/w9qf3mcJKr,Dianne_kitkat,8/19/2019 17:36,
"RT @DawnWhiteNews: Where do you like to go on #vacation?
We just got back from a one-week vacation in @OceanCity_MD with lots of beach, poo…",umichigan1,8/19/2019 17:35,
"RT @BoyesStores: #WIN! With Boyes

☀️ Summer Travel Essentials Bundle ☀️

FOLLOW us RETWEET this post COMMENT #SummerTravel

Full T&amp;Cs ➡️ h…",FANGste,8/19/2019 17:34,
"RT @MJLaBeff: I’m somewhere on the beach this week in San Diego! Sorry if I missed you today, but I’ve gone beaching 🏖 Catch ya tomorrow 🐟…",ninsthewriter,8/19/2019 17:33,"Lighthouse Point, FL &  Park City, UT"
"@NickRoche @tfnationltd Like an idiot I booked my summervacation right when TFNation happened, so I made a special… https://t.co/ZHi46Am3U7",EijdenKenneth,8/19/2019 17:31,"Utrecht, Nederland"
"Where do you like to go on #vacation?
We just got back from a one-week vacation in @OceanCity_MD with lots of beach… https://t.co/kYXXlBDhEk",DawnWhiteNews,8/19/2019 17:29,"Baltimore, MD"
"RT @MJLaBeff: I’m somewhere on the beach this week in San Diego! Sorry if I missed you today, but I’ve gone beaching 🏖 Catch ya tomorrow 🐟…",SusanneLeist,8/19/2019 17:21,New York
"RT @BoyesStores: #WIN! With Boyes

☀️ Summer Travel Essentials Bundle ☀️

FOLLOW us RETWEET this post COMMENT #SummerTravel

Full T&amp;Cs ➡️ h…",emstan92,8/19/2019 17:20,
RT @PastaFits: Say it’s not so… #SummerVacation is nearly over and #BackToSchool season is officially underway. It can be a busy time for k…,ProfBoyacioglu,8/19/2019 17:20,"Andover, KS"
"Whew, it's shaping up to be a busy summer! Check out our latest blog post: Summer in Summary!… https://t.co/3tQGCdzC3x",d20diaries,8/19/2019 17:18,"Winnipeg, Manitoba"
RT @ATravelNinja: Windsor Castle for the Queen.  IGO4LESS  https://t.co/UjyqR10fxF     . #windsor #england #disney #Vegas #vacation #timesh…,LARideShareGuy,12/3/2019 15:15,"Los Angeles, CA"
"If you've been left staring at the screen in despair instead of your destination by a delayed flight, you could be… https://t.co/MEFgJYhSqq",FlightReclaim,12/3/2019 15:15,Manchester
"The things you can do with a Cash-Out Refinance are all good: take a dream vacation, pay off high-interest credit c… https://t.co/RkFKHfYYoK",TheGoodBuyMort1,12/3/2019 15:15,Texas
Life can pass us by. It's important to take advantage of our #vacation days to make the best of #life. Start by pla… https://t.co/LkcVPsWeHm,ClarionElkCity,12/3/2019 15:15,"Elk City, OK"
"RT @TomHall: Southern California

Sunset Zen on

Santa Monica Beach

[sound up]

 ☀️⛱

#Travel #Vacation #MyDayInLA #TuesdayThoughts 

http…",marybelle9,12/3/2019 15:13,"chicago, Illinois"
"RT @Moecov: https://t.co/Pc8zDOjmZF 

Travel More In 2020 and Pay Less Without Breaking The Bank!!

Get a Chance To Win a FREE Vacation!! C…",Indiawandersoff,12/3/2019 15:12,India
Travel #news: Co Antrim social enterprise launches new Northern Ireland tourism app - The Irish News… https://t.co/WDBwwh60R9,blogosum,12/3/2019 15:11,
RT @markfri09: Planning to rent out your home for the #holidays? Or planning to rent someone else's property for a holiday #vacation? #Make…,RenInsureInfo,12/3/2019 15:11,New England & Florida
"RT @TomHall: Southern California

Sunset Zen on

Santa Monica Beach

[sound up]

 ☀️⛱

#Travel #Vacation #MyDayInLA #TuesdayThoughts 

http…",Jacky01064882,12/3/2019 15:10,"San José, Costa Rica"
Life can pass us by. It's important to take advantage of our #vacation days to make the best of #life. Start by pla… https://t.co/csikQAJ7gK,BWpluscos,12/3/2019 15:10,"Colorado Springs, Co"
Life can pass us by. It's important to take advantage of our #vacation days to make the best of #life. Start by pla… https://t.co/BGML0tuPDo,BaymontHelena,12/3/2019 15:10,"Helena, MT"
"When you go on #vacation, there's some tips you should follow to ensure you’re excited to come back home to your re… https://t.co/AoOE9zdHfx",biteszHQ,12/3/2019 15:10,Australia
Windsor Castle for the Queen.  IGO4LESS  https://t.co/UjyqR10fxF     . #windsor #england #disney #Vegas #vacation… https://t.co/CQ9Am8n5Ja,ATravelNinja,12/3/2019 15:09,
"RT @TomHall: Southern California

Sunset Zen on

Santa Monica Beach

[sound up]

 ☀️⛱

#Travel #Vacation #MyDayInLA #TuesdayThoughts 

http…",prcowboys,12/3/2019 15:08,"Missouri, USA"
RT @NEWS1130Weather: Enter to win! #WeatherGuarantee #vacation https://t.co/V1lXzDEFb4,NEWS1130,12/3/2019 15:07,Vancouver
"RT @TomHall: Southern California

Sunset Zen on

Santa Monica Beach

[sound up]

 ☀️⛱

#Travel #Vacation #MyDayInLA #TuesdayThoughts 

http…",mdsmendoza,12/3/2019 15:07,
"https://t.co/Pc8zDOjmZF 

Travel More In 2020 and Pay Less Without Breaking The Bank!!

Get a Chance To Win a FREE… https://t.co/6xipLQKtv5",Moecov,12/3/2019 15:07,"Pittsburgh, PA"
Beautiful Okanagan View over looking  #okanaganlake #vineyard #okanaganlife #vernonbc @tourismkelowna… https://t.co/tju7n7NGEv,okanaganboat,12/3/2019 15:07,"Vernon, British Columbia"
"How to travel without destroying the planet 

https://t.co/Ry0g7zRkFW 
#travel #vacation https://t.co/Yr8KP7gN0E",krazychucksusa,12/3/2019 15:07,USA
"RT @TomHall: Southern California

Sunset Zen on

Santa Monica Beach

[sound up]

 ☀️⛱

#Travel #Vacation #MyDayInLA #TuesdayThoughts 

http…",Veronic21128303,12/3/2019 15:07,
What to do if you spot sexual harassment on a flight | The Star https://t.co/aMaSr1md0a via @JennyPengNow / #travel… https://t.co/AIIy7EVogs,writerly_dee,12/3/2019 15:07,"Vancouver, B.C. (Canada)"
Enter to win! #WeatherGuarantee #vacation https://t.co/V1lXzDEFb4,NEWS1130Weather,12/3/2019 15:06,Vancouver BC
"Business Travel Pouch Case https://t.co/O7kOOa3LM9
#travel|#adventure|#holiday|#vacation https://t.co/TZ7AYgRHcD",OManzungu,12/3/2019 15:04,Worldwide!
#Travel #Flights #Hotel #Holidays #Getaway #Vacation #Weekend #Escape #Experiences: English Local Deal: Loch Lomond… https://t.co/VR107KyEpX,bestforluxury,12/3/2019 15:04,"London, England"
"Quick Charge 2.4A Dual Output with Type C Port Power Bank for Mobile Phone https://t.co/H2c9JuIgcr
#flights|… https://t.co/nq3QYXRqwk",FlightRetailer,12/3/2019 15:02,Worldwide!
SpiceJet extends Mumbai – Hong Kong suspension in W19 https://t.co/XKPFXWrpVv #news #today #travel #vacation… https://t.co/HBkMoIvBWZ,vanderfullife,12/3/2019 15:02,Home
RT @GastroZone: Calabria Between the Mountains and the Sea https://t.co/RNT77DyLQ7 / #Travel #vacation #ff #TT #TravelTuesday #TBEX #TTOT #…,CInvrea,12/3/2019 15:01,
Travel #news: Virginia Beach’s estimated tourism impact amounts overstated by millions - Virginian-Pilot… https://t.co/uivew59nfS,blogosum,12/3/2019 15:01,
Blue Diamonds To Lead Bonhams And Phillips New York Auctions https://t.co/5uzFsEqUhX via @forbeslife #vacation… https://t.co/O5VaMaVe7M,tourntravelnews,12/3/2019 15:01,"las vegas, nv"
"RT @cottage_green: GreenCottageDesign at Etsy🎄Custom Outdoor Signs
#Coastalliving #Beach #CottageSign⛱️#Pool🍹#ChristmasIdeas #TreeSwing🌳#Ou…",kcrimsontide,12/3/2019 15:00,Alabama
"Ask us about Paramount Perks for fun, summer activities that the whole family will love!
https://t.co/zTPZJmO5A8… https://t.co/0qDyY7JjdV",PDOBX,12/3/2019 15:00,Corolla
A lovely new luxury resort in Taiwan: Hoshinoya Guguan https://t.co/dnGdIrhNIU #Taiwan #travel #vacation https://t.co/0r2nIEPzRn,CIAzumanoTravel,12/3/2019 15:00,"Portland, Oregon USA"
Stunning Three Bedroom Two Bath with Private Pool and Hot Tub in a prime location! Located just across the street f… https://t.co/4X0UpWyU3q,Beachsidemanag1,12/3/2019 15:00,
"The ocean makes me feel really small and it makes me put my whole life into perspective. - Beyoncé
#sarasota… https://t.co/S7a71Y0TYR",KeySuite,12/3/2019 15:00,"Siesta Key, FL"
"RT @TomHall: Southern California

Sunset Zen on

Santa Monica Beach

[sound up]

 ☀️⛱

#Travel #Vacation #MyDayInLA #TuesdayThoughts 

http…",c_callen,12/3/2019 14:59,
RT @CarpetBagsUK: Carnival Carpet Bag Made https://t.co/wSRobyt5vY via @EtsySocial   #Vacation #Carryonflightbag https://t.co/NcNxgODxwG,rozzadesign,12/3/2019 14:59,"Poland, EU"
"TWOgether again..
#momandson #homeagain #tyj 
Goodevening Philippines 
Ms. Ching is back 💋
#happytoseeyou #mom #son… https://t.co/IGIAWbsKGq",mschingph,12/3/2019 14:59,Republic of the Philippines
This is what December should feel like.  Forget the craziness of the shopping.  Work on your health.  Anguilla can… https://t.co/ZYuziHGfLN,TheSiestaMan,12/3/2019 14:58,"Siesta Key, Florida & Las Vegas"
"RT @TomHall: Southern California

Sunset Zen on

Santa Monica Beach

[sound up]

 ☀️⛱

#Travel #Vacation #MyDayInLA #TuesdayThoughts 

http…",denisefleming29,12/3/2019 14:58,"Virginia Beach, VA USA "
#Fish Vacation by @LTCartoons #fishing #school #schooloffish #vacation #roadtrip #humor #comics #cartoons… https://t.co/lnfYtnzcF1,LTCartoons,12/3/2019 14:58,Arkansas
"RT @TomHall: Southern California

Sunset Zen on

Santa Monica Beach

[sound up]

 ☀️⛱

#Travel #Vacation #MyDayInLA #TuesdayThoughts 

http…",DaniaOutri,12/3/2019 14:56,
"RT @LindaAbbott55: ""Sanibel Island was a great setting for this rich novel.""
⛱ TEN DAYS IN PARADISE ⛱
https://t.co/ys14hbdMDO
#Audiobook #A…",antara_oruganti,12/3/2019 14:56,Bangalore
Brothers til the end! #21family #21brothers #21brotherhood #brothersinarms #water #waterfalls #waterfall #vacation… https://t.co/1e8hJGVlbK,DXPorker,12/3/2019 14:55,"Summersville, WV"
Resort wear. Click on pic. #dress #regram #travel #vacation #stripes https://t.co/SL07HYugYJ,bluebirdedina,12/3/2019 14:54,50th and France and North Loop
"RT @TomHall: Southern California

Sunset Zen on

Santa Monica Beach

[sound up]

 ☀️⛱

#Travel #Vacation #MyDayInLA #TuesdayThoughts 

http…",lavon_lyne,12/3/2019 14:54,same as the truth im out there
Carnival Carpet Bag Made https://t.co/wSRobyt5vY via @EtsySocial   #Vacation #Carryonflightbag https://t.co/NcNxgODxwG,CarpetBagsUK,12/3/2019 14:54,"South West, England"
"RT @TomHall: Southern California

Sunset Zen on

Santa Monica Beach

[sound up]

 ☀️⛱

#Travel #Vacation #MyDayInLA #TuesdayThoughts 

http…",BUnklebuck,12/3/2019 14:54,
"RT @tripebooking24: Check out https://t.co/1ZHWaERa3F
If you like our website please share and bookmark us for your future travel compariso…",tripebooking24,12/3/2019 14:53,
